Plot Title: 10m O. Patagonica,,,,,,,,
#,Date Tim,"e, GMT+03:00","Temp, °C (LGR S/N: 20794989, SEN S/N: 20794989, LBL: <C>)","Intensity, Lux (LGR S/N: 20794989, SEN S/N: 20794989, LBL: <LUX>)",Coupler Attached (LGR S/N: 20794989),Host Connected (LGR S/N: 20794989),Stopped (LGR S/N: 20794989),End Of File (LGR S/N: 20794989)
3299,07/23/24,9:00:00,31.37,430.6,,,,
3300,07/23/24,9:30:00,31.37,387.5,,,,
3301,07/23/24,10:00:00,31.472,635.1,,,,
3302,07/23/24,10:30:00,31.37,139.9,,,,
3303,07/23/24,11:00:00,31.37,1894.5,,,,
3304,07/23/24,11:30:00,31.472,1044.1,,,,
3305,07/23/24,12:00:00,31.472,183,,,,
3306,07/23/24,12:30:00,31.472,1722.2,,,,
3307,07/23/24,13:00:00,31.472,150.7,,,,
3308,07/23/24,13:30:00,31.574,312.2,,,,
3309,07/23/24,14:00:00,31.574,484.4,,,,
3310,07/23/24,14:30:00,31.88,204.5,,,,
3311,07/23/24,15:00:00,31.778,452.1,,,,
3312,07/23/24,15:30:00,31.778,2238.9,,,,
3313,07/23/24,16:00:00,32.086,1808.3,,,,
3314,07/23/24,16:30:00,32.086,1270.1,,,,
3315,07/23/24,17:00:00,31.676,1259.4,,,,
3316,07/23/24,17:30:00,31.472,1076.4,,,,
3317,07/23/24,18:00:00,31.472,32.3,,,,
3318,07/23/24,18:30:00,31.676,118.4,,,,
3319,07/23/24,19:00:00,31.676,10.8,,,,
3320,07/23/24,19:30:00,31.676,0,,,,
3321,07/23/24,20:00:00,31.268,0,,,,
3322,07/23/24,20:30:00,31.166,0,,,,
3323,07/23/24,21:00:00,31.166,0,,,,
3324,07/23/24,21:30:00,31.472,0,,,,
3325,07/23/24,22:00:00,31.676,0,,,,
3326,07/23/24,22:30:00,31.778,0,,,,
3327,07/23/24,23:00:00,31.574,0,,,,
3328,07/23/24,23:30:00,31.37,0,,,,
3329,07/24/24,0:00:00,31.268,0,,,,
3330,07/24/24,0:30:00,31.166,0,,,,
3331,07/24/24,1:00:00,31.064,0,,,,
3332,07/24/24,1:30:00,30.963,0,,,,
3333,07/24/24,2:00:00,30.963,0,,,,
3334,07/24/24,2:30:00,31.064,0,,,,
3335,07/24/24,3:00:00,31.064,0,,,,
3336,07/24/24,3:30:00,31.064,0,,,,
3337,07/24/24,4:00:00,31.064,0,,,,
3338,07/24/24,4:30:00,30.963,0,,,,
3339,07/24/24,5:00:00,30.963,0,,,,
3340,07/24/24,5:30:00,30.862,0,,,,
3341,07/24/24,6:00:00,30.862,10.8,,,,
3342,07/24/24,6:30:00,30.862,64.6,,,,
3343,07/24/24,7:00:00,30.862,172.2,,,,
3344,07/24/24,7:30:00,30.862,247.6,,,,
3345,07/24/24,8:00:00,30.862,409,,,,
3346,07/24/24,8:30:00,30.963,355.2,,,,
3347,07/24/24,9:00:00,30.963,344.4,,,,
3348,07/24/24,9:30:00,30.963,64.6,,,,
3349,07/24/24,10:00:00,30.963,150.7,,,,
3350,07/24/24,10:30:00,31.064,204.5,,,,
3351,07/24/24,11:00:00,31.166,968.8,,,,
3352,07/24/24,11:30:00,31.268,2927.8,,,,
3353,07/24/24,12:00:00,31.574,236.8,,,,
3354,07/24/24,12:30:00,31.778,193.8,,,,
3355,07/24/24,13:00:00,31.778,3444.5,,,,
3356,07/24/24,13:30:00,31.983,2152.8,,,,
3357,07/24/24,14:00:00,31.983,839.6,,,,
3358,07/24/24,14:30:00,32.086,1550,,,,
3359,07/24/24,15:00:00,32.291,161.5,,,,
3360,07/24/24,15:30:00,31.37,1001,,,,
3361,07/24/24,16:00:00,31.574,161.5,,,,
3362,07/24/24,16:30:00,31.574,785.8,,,,
3363,07/24/24,17:00:00,31.88,344.4,,,,
3364,07/24/24,17:30:00,32.086,75.3,,,,
3365,07/24/24,18:00:00,31.983,32.3,,,,
3366,07/24/24,18:30:00,31.983,10.8,,,,
3367,07/24/24,19:00:00,31.88,10.8,,,,
3368,07/24/24,19:30:00,31.472,21.5,,,,
3369,07/24/24,20:00:00,31.676,0,,,,
3370,07/24/24,20:30:00,31.676,0,,,,
3371,07/24/24,21:00:00,31.574,0,,,,
3372,07/24/24,21:30:00,31.676,0,,,,
3373,07/24/24,22:00:00,31.574,0,,,,
3374,07/24/24,22:30:00,31.268,0,,,,
3375,07/24/24,23:00:00,31.064,0,,,,
3376,07/24/24,23:30:00,31.064,0,,,,
3377,07/25/24,0:00:00,31.268,0,,,,
3378,07/25/24,0:30:00,31.268,0,,,,
3379,07/25/24,1:00:00,31.268,0,,,,
3380,07/25/24,1:30:00,31.268,0,,,,
3381,07/25/24,2:00:00,31.268,0,,,,
3382,07/25/24,2:30:00,31.166,0,,,,
3383,07/25/24,3:00:00,31.166,0,,,,
3384,07/25/24,3:30:00,31.166,0,,,,
3385,07/25/24,4:00:00,31.166,0,,,,
3386,07/25/24,4:30:00,31.268,0,,,,
3387,07/25/24,5:00:00,31.166,0,,,,
3388,07/25/24,5:30:00,31.166,0,,,,
3389,07/25/24,6:00:00,31.166,0,,,,
3390,07/25/24,6:30:00,31.166,0,,,,
3391,07/25/24,7:00:00,31.166,161.5,,,,
3392,07/25/24,7:30:00,31.166,193.8,,,,
3393,07/25/24,8:00:00,31.166,322.9,,,,
3394,07/25/24,8:30:00,31.37,75.3,,,,
3395,07/25/24,9:00:00,31.472,409,,,,
3396,07/25/24,9:30:00,31.574,473.6,,,,
3397,07/25/24,10:00:00,31.778,742.7,,,,
3398,07/25/24,10:30:00,32.497,581.3,,,,
3399,07/25/24,11:00:00,31.88,1130.2,,,,
3400,07/25/24,11:30:00,31.574,247.6,,,,
3401,07/25/24,12:00:00,31.676,107.6,,,,
3402,07/25/24,12:30:00,31.472,721.2,,,,
3403,07/25/24,13:00:00,31.778,86.1,,,,
3404,07/25/24,13:30:00,31.676,1377.8,,,,
3405,07/25/24,14:00:00,31.472,861.1,,,,
3406,07/25/24,14:30:00,31.574,1463.9,,,,
3407,07/25/24,15:00:00,31.472,139.9,,,,
3408,07/25/24,15:30:00,31.472,947.2,,,,
3409,07/25/24,16:00:00,31.472,96.9,,,,
3410,07/25/24,16:30:00,31.472,75.3,,,,
3411,07/25/24,17:00:00,31.472,753.5,,,,
3412,07/25/24,17:30:00,31.472,32.3,,,,
3413,07/25/24,18:00:00,31.574,290.6,,,,
3414,07/25/24,18:30:00,31.574,10.8,,,,
3415,07/25/24,19:00:00,31.472,10.8,,,,
3416,07/25/24,19:30:00,31.472,0,,,,
3417,07/25/24,20:00:00,31.37,0,,,,
3418,07/25/24,20:30:00,31.268,0,,,,
3419,07/25/24,21:00:00,31.268,0,,,,
3420,07/25/24,21:30:00,31.37,0,,,,
3421,07/25/24,22:00:00,31.37,0,,,,
3422,07/25/24,22:30:00,31.37,0,,,,
3423,07/25/24,23:00:00,31.37,0,,,,
3424,07/25/24,23:30:00,31.268,0,,,,
3425,07/26/24,0:00:00,31.166,0,,,,
3426,07/26/24,0:30:00,31.166,0,,,,
3427,07/26/24,1:00:00,31.064,0,,,,
3428,07/26/24,1:30:00,31.064,0,,,,
3429,07/26/24,2:00:00,31.064,0,,,,
3430,07/26/24,2:30:00,31.064,0,,,,
3431,07/26/24,3:00:00,31.064,0,,,,
3432,07/26/24,3:30:00,30.963,0,,,,
3433,07/26/24,4:00:00,31.064,0,,,,
3434,07/26/24,4:30:00,30.963,0,,,,
3435,07/26/24,5:00:00,30.76,0,,,,
3436,07/26/24,5:30:00,30.76,0,,,,
3437,07/26/24,6:00:00,30.659,0,,,,
3438,07/26/24,6:30:00,30.76,43.1,,,,
3439,07/26/24,7:00:00,30.76,10.8,,,,
3440,07/26/24,7:30:00,30.76,86.1,,,,
3441,07/26/24,8:00:00,30.862,161.5,,,,
3442,07/26/24,8:30:00,30.963,236.8,,,,
3443,07/26/24,9:00:00,30.963,581.3,,,,
3444,07/26/24,9:30:00,31.064,1065.6,,,,
3445,07/26/24,10:00:00,31.166,398.3,,,,
3446,07/26/24,10:30:00,31.166,139.9,,,,
3447,07/26/24,11:00:00,31.37,1636.1,,,,
3448,07/26/24,11:30:00,31.574,1280.9,,,,
3449,07/26/24,12:00:00,31.676,1550,,,,
3450,07/26/24,12:30:00,31.778,1463.9,,,,
3451,07/26/24,13:00:00,31.676,2152.8,,,,
3452,07/26/24,13:30:00,31.574,1463.9,,,,
3453,07/26/24,14:00:00,31.472,473.6,,,,
3454,07/26/24,14:30:00,31.472,118.4,,,,
3455,07/26/24,15:00:00,31.472,172.2,,,,
3456,07/26/24,15:30:00,31.37,473.6,,,,
3457,07/26/24,16:00:00,31.37,441.3,,,,
3458,07/26/24,16:30:00,31.37,473.6,,,,
3459,07/26/24,17:00:00,31.472,64.6,,,,
3460,07/26/24,17:30:00,31.574,21.5,,,,
3461,07/26/24,18:00:00,31.778,269.1,,,,
3462,07/26/24,18:30:00,31.983,183,,,,
3463,07/26/24,19:00:00,31.778,53.8,,,,
3464,07/26/24,19:30:00,31.88,0,,,,
3465,07/26/24,20:00:00,32.086,0,,,,
3466,07/26/24,20:30:00,31.574,0,,,,
3467,07/26/24,21:00:00,31.983,0,,,,
3468,07/26/24,21:30:00,31.574,0,,,,
3469,07/26/24,22:00:00,31.472,0,,,,
3470,07/26/24,22:30:00,31.574,0,,,,
3471,07/26/24,23:00:00,31.676,0,,,,
3472,07/26/24,23:30:00,31.88,0,,,,
3473,07/27/24,0:00:00,32.086,0,,,,
3474,07/27/24,0:30:00,31.778,0,,,,
3475,07/27/24,1:00:00,31.472,0,,,,
3476,07/27/24,1:30:00,31.676,0,,,,
3477,07/27/24,2:00:00,31.676,0,,,,
3478,07/27/24,2:30:00,31.574,0,,,,
3479,07/27/24,3:00:00,31.166,0,,,,
3480,07/27/24,3:30:00,31.268,0,,,,
3481,07/27/24,4:00:00,31.268,0,,,,
3482,07/27/24,4:30:00,31.268,0,,,,
3483,07/27/24,5:00:00,31.268,0,,,,
3484,07/27/24,5:30:00,31.676,0,,,,
3485,07/27/24,6:00:00,31.472,0,,,,
3486,07/27/24,6:30:00,31.676,10.8,,,,
3487,07/27/24,7:00:00,31.676,53.8,,,,
3488,07/27/24,7:30:00,31.574,0,,,,
3489,07/27/24,8:00:00,31.472,236.8,,,,
3490,07/27/24,8:30:00,31.574,21.5,,,,
3491,07/27/24,9:00:00,31.472,279.9,,,,
3492,07/27/24,9:30:00,31.472,387.5,,,,
3493,07/27/24,10:00:00,31.778,53.8,,,,
3494,07/27/24,10:30:00,31.778,366,,,,
3495,07/27/24,11:00:00,31.778,64.6,,,,
3496,07/27/24,11:30:00,31.88,161.5,,,,
3497,07/27/24,12:00:00,31.778,1205.6,,,,
3498,07/27/24,12:30:00,31.676,1087.2,,,,
3499,07/27/24,13:00:00,31.88,839.6,,,,
3500,07/27/24,13:30:00,31.472,1894.5,,,,
3501,07/27/24,14:00:00,31.574,150.7,,,,
3502,07/27/24,14:30:00,31.574,204.5,,,,
3503,07/27/24,15:00:00,31.472,1722.2,,,,
3504,07/27/24,15:30:00,31.574,1377.8,,,,
3505,07/27/24,16:00:00,31.574,968.8,,,,
3506,07/27/24,16:30:00,31.676,602.8,,,,
3507,07/27/24,17:00:00,31.574,484.4,,,,
3508,07/27/24,17:30:00,31.676,344.4,,,,
3509,07/27/24,18:00:00,31.778,43.1,,,,
3510,07/27/24,18:30:00,32.807,0,,,,
3511,07/27/24,19:00:00,33.326,10.8,,,,
3512,07/27/24,19:30:00,32.188,0,,,,
3513,07/27/24,20:00:00,31.88,0,,,,
3514,07/27/24,20:30:00,31.778,0,,,,
3515,07/27/24,21:00:00,31.574,0,,,,
3516,07/27/24,21:30:00,31.37,0,,,,
3517,07/27/24,22:00:00,31.37,0,,,,
3518,07/27/24,22:30:00,31.268,0,,,,
3519,07/27/24,23:00:00,31.472,0,,,,
3520,07/27/24,23:30:00,31.88,0,,,,
3521,07/28/24,0:00:00,31.676,0,,,,
3522,07/28/24,0:30:00,31.983,0,,,,
3523,07/28/24,1:00:00,31.983,0,,,,
3524,07/28/24,1:30:00,31.676,0,,,,
3525,07/28/24,2:00:00,31.574,0,,,,
3526,07/28/24,2:30:00,31.676,0,,,,
3527,07/28/24,3:00:00,31.676,0,,,,
3528,07/28/24,3:30:00,31.574,0,,,,
3529,07/28/24,4:00:00,31.574,0,,,,
3530,07/28/24,4:30:00,31.574,0,,,,
3531,07/28/24,5:00:00,31.676,0,,,,
3532,07/28/24,5:30:00,31.778,0,,,,
3533,07/28/24,6:00:00,31.778,0,,,,
3534,07/28/24,6:30:00,31.676,10.8,,,,
3535,07/28/24,7:00:00,31.778,0,,,,
3536,07/28/24,7:30:00,31.676,53.8,,,,
3537,07/28/24,8:00:00,31.676,43.1,,,,
3538,07/28/24,8:30:00,31.676,32.3,,,,
3539,07/28/24,9:00:00,31.676,107.6,,,,
3540,07/28/24,9:30:00,31.676,150.7,,,,
3541,07/28/24,10:00:00,31.676,75.3,,,,
3542,07/28/24,10:30:00,31.778,53.8,,,,
3543,07/28/24,11:00:00,31.778,53.8,,,,
3544,07/28/24,11:30:00,31.88,139.9,,,,
3545,07/28/24,12:00:00,31.983,775,,,,
3546,07/28/24,12:30:00,31.983,1980.6,,,,
3547,07/28/24,13:00:00,31.983,1302.4,,,,
3548,07/28/24,13:30:00,31.983,172.2,,,,
3549,07/28/24,14:00:00,31.983,1550,,,,
3550,07/28/24,14:30:00,31.983,570.5,,,,
3551,07/28/24,15:00:00,31.983,1808.3,,,,
3552,07/28/24,15:30:00,31.778,301.4,,,,
3553,07/28/24,16:00:00,31.88,753.5,,,,
3554,07/28/24,16:30:00,31.88,161.5,,,,
3555,07/28/24,17:00:00,31.778,635.1,,,,
3556,07/28/24,17:30:00,31.574,753.5,,,,
3557,07/28/24,18:00:00,31.574,527.4,,,,
3558,07/28/24,18:30:00,31.574,86.1,,,,
3559,07/28/24,19:00:00,31.574,32.3,,,,
3560,07/28/24,19:30:00,31.574,0,,,,
3561,07/28/24,20:00:00,31.574,0,,,,
3562,07/28/24,20:30:00,31.472,0,,,,
3563,07/28/24,21:00:00,31.472,0,,,,
3564,07/28/24,21:30:00,31.472,0,,,,
3565,07/28/24,22:00:00,31.472,0,,,,
3566,07/28/24,22:30:00,31.472,0,,,,
3567,07/28/24,23:00:00,31.472,0,,,,
3568,07/28/24,23:30:00,31.37,0,,,,
3569,07/29/24,0:00:00,31.37,0,,,,
3570,07/29/24,0:30:00,31.37,0,,,,
3571,07/29/24,1:00:00,31.37,0,,,,
3572,07/29/24,1:30:00,31.37,0,,,,
3573,07/29/24,2:00:00,31.268,0,,,,
3574,07/29/24,2:30:00,31.268,0,,,,
3575,07/29/24,3:00:00,31.268,0,,,,
3576,07/29/24,3:30:00,31.268,0,,,,
3577,07/29/24,4:00:00,31.268,0,,,,
3578,07/29/24,4:30:00,31.268,0,,,,
3579,07/29/24,5:00:00,31.268,0,,,,
3580,07/29/24,5:30:00,31.268,0,,,,
3581,07/29/24,6:00:00,31.268,10.8,,,,
3582,07/29/24,6:30:00,31.268,0,,,,
3583,07/29/24,7:00:00,31.268,21.5,,,,
3584,07/29/24,7:30:00,31.268,32.3,,,,
3585,07/29/24,8:00:00,31.268,107.6,,,,
3586,07/29/24,8:30:00,31.37,150.7,,,,
3587,07/29/24,9:00:00,31.37,96.9,,,,
3588,07/29/24,9:30:00,31.37,139.9,,,,
3589,07/29/24,10:00:00,31.472,1119.5,,,,
3590,07/29/24,10:30:00,31.472,183,,,,
3591,07/29/24,11:00:00,31.574,1722.2,,,,
3592,07/29/24,11:30:00,31.574,301.4,,,,
3593,07/29/24,12:00:00,31.574,236.8,,,,
3594,07/29/24,12:30:00,31.676,161.5,,,,
3595,07/29/24,13:00:00,31.778,1033.3,,,,
3596,07/29/24,13:30:00,31.778,1980.6,,,,
3597,07/29/24,14:00:00,31.778,2152.8,,,,
3598,07/29/24,14:30:00,31.88,1313.2,,,,
3599,07/29/24,15:00:00,31.778,2325,,,,
3600,07/29/24,15:30:00,31.778,904.2,,,,
3601,07/29/24,16:00:00,31.778,1808.3,,,,
3602,07/29/24,16:30:00,31.778,1248.6,,,,
3603,07/29/24,17:00:00,31.88,613.5,,,,
3604,07/29/24,17:30:00,31.778,43.1,,,,
3605,07/29/24,18:00:00,31.88,505.9,,,,
3606,07/29/24,18:30:00,31.983,0,,,,
3607,07/29/24,19:00:00,31.88,86.1,,,,
3608,07/29/24,19:30:00,31.88,10.8,,,,
3609,07/29/24,20:00:00,31.88,0,,,,
3610,07/29/24,20:30:00,31.88,0,,,,
3611,07/29/24,21:00:00,31.88,0,,,,
3612,07/29/24,21:30:00,31.88,0,,,,
3613,07/29/24,22:00:00,31.778,0,,,,
3614,07/29/24,22:30:00,32.086,0,,,,
3615,07/29/24,23:00:00,32.704,0,,,,
3616,07/29/24,23:30:00,32.807,0,,,,
3617,07/30/24,0:00:00,32.704,0,,,,
3618,07/30/24,0:30:00,32.6,0,,,,
3619,07/30/24,1:00:00,32.394,0,,,,
3620,07/30/24,1:30:00,32.291,0,,,,
3621,07/30/24,2:00:00,32.086,0,,,,
3622,07/30/24,2:30:00,32.086,0,,,,
3623,07/30/24,3:00:00,31.983,0,,,,
3624,07/30/24,3:30:00,31.778,0,,,,
3625,07/30/24,4:00:00,31.778,0,,,,
3626,07/30/24,4:30:00,31.778,0,,,,
3627,07/30/24,5:00:00,31.778,0,,,,
3628,07/30/24,5:30:00,31.778,0,,,,
3629,07/30/24,6:00:00,31.574,0,,,,
3630,07/30/24,6:30:00,31.574,0,,,,
3631,07/30/24,7:00:00,31.574,43.1,,,,
3632,07/30/24,7:30:00,31.676,43.1,,,,
3633,07/30/24,8:00:00,31.574,64.6,,,,
3634,07/30/24,8:30:00,31.676,21.5,,,,
3635,07/30/24,9:00:00,31.676,86.1,,,,
3636,07/30/24,9:30:00,31.778,721.2,,,,
3637,07/30/24,10:00:00,31.88,387.5,,,,
3638,07/30/24,10:30:00,31.88,301.4,,,,
3639,07/30/24,11:00:00,31.983,193.8,,,,
3640,07/30/24,11:30:00,31.983,226,,,,
3641,07/30/24,12:00:00,32.086,376.7,,,,
3642,07/30/24,12:30:00,32.188,107.6,,,,
3643,07/30/24,13:00:00,32.394,473.6,,,,
3644,07/30/24,13:30:00,32.394,215.3,,,,
3645,07/30/24,14:00:00,32.394,2927.8,,,,
3646,07/30/24,14:30:00,32.911,193.8,,,,
3647,07/30/24,15:00:00,33.014,2152.8,,,,
3648,07/30/24,15:30:00,32.911,570.5,,,,
3649,07/30/24,16:00:00,33.014,1367,,,,
3650,07/30/24,16:30:00,33.222,785.8,,,,
3651,07/30/24,17:00:00,33.222,21.5,,,,
3652,07/30/24,17:30:00,32.188,129.2,,,,
3653,07/30/24,18:00:00,32.086,10.8,,,,
3654,07/30/24,18:30:00,32.188,226,,,,
3655,07/30/24,19:00:00,32.086,10.8,,,,
3656,07/30/24,19:30:00,32.188,0,,,,
3657,07/30/24,20:00:00,32.086,0,,,,
3658,07/30/24,20:30:00,31.983,0,,,,
3659,07/30/24,21:00:00,31.983,0,,,,
3660,07/30/24,21:30:00,31.983,0,,,,
3661,07/30/24,22:00:00,31.778,0,,,,
3662,07/30/24,22:30:00,31.88,0,,,,
3663,07/30/24,23:00:00,31.983,0,,,,
3664,07/30/24,23:30:00,32.086,0,,,,
3665,07/31/24,0:00:00,32.086,0,,,,
3666,07/31/24,0:30:00,31.88,0,,,,
3667,07/31/24,1:00:00,31.88,0,,,,
3668,07/31/24,1:30:00,31.778,0,,,,
3669,07/31/24,2:00:00,31.778,0,,,,
3670,07/31/24,2:30:00,31.676,0,,,,
3671,07/31/24,3:00:00,31.676,0,,,,
3672,07/31/24,3:30:00,31.574,0,,,,
3673,07/31/24,4:00:00,31.574,0,,,,
3674,07/31/24,4:30:00,31.574,0,,,,
3675,07/31/24,5:00:00,31.574,0,,,,
3676,07/31/24,5:30:00,31.574,0,,,,
3677,07/31/24,6:00:00,31.472,0,,,,
3678,07/31/24,6:30:00,31.472,32.3,,,,
3679,07/31/24,7:00:00,31.472,10.8,,,,
3680,07/31/24,7:30:00,31.574,53.8,,,,
3681,07/31/24,8:00:00,31.574,301.4,,,,
3682,07/31/24,8:30:00,31.676,96.9,,,,
3683,07/31/24,9:00:00,31.676,150.7,,,,
3684,07/31/24,9:30:00,31.676,107.6,,,,
3685,07/31/24,10:00:00,31.778,118.4,,,,
3686,07/31/24,10:30:00,31.88,193.8,,,,
3687,07/31/24,11:00:00,31.983,1205.6,,,,
3688,07/31/24,11:30:00,31.983,893.4,,,,
3689,07/31/24,12:00:00,32.086,893.4,,,,
3690,07/31/24,12:30:00,32.086,236.8,,,,
3691,07/31/24,13:00:00,32.086,2238.9,,,,
3692,07/31/24,13:30:00,32.291,699.7,,,,
3693,07/31/24,14:00:00,32.188,2411.1,,,,
3694,07/31/24,14:30:00,32.394,193.8,,,,
3695,07/31/24,15:00:00,32.291,1636.1,,,,
3696,07/31/24,15:30:00,32.291,1076.4,,,,
3697,07/31/24,16:00:00,32.291,441.3,,,,
3698,07/31/24,16:30:00,32.188,527.4,,,,
3699,07/31/24,17:00:00,32.394,753.5,,,,
3700,07/31/24,17:30:00,32.497,656.6,,,,
3701,07/31/24,18:00:00,32.394,430.6,,,,
3702,07/31/24,18:30:00,32.291,86.1,,,,
3703,07/31/24,19:00:00,32.291,53.8,,,,
3704,07/31/24,19:30:00,32.291,0,,,,
3705,07/31/24,20:00:00,32.291,0,,,,
3706,07/31/24,20:30:00,32.291,0,,,,
3707,07/31/24,21:00:00,32.188,0,,,,
3708,07/31/24,21:30:00,32.188,0,,,,
3709,07/31/24,22:00:00,32.086,0,,,,
3710,07/31/24,22:30:00,32.188,0,,,,
3711,07/31/24,23:00:00,32.188,0,,,,
3712,07/31/24,23:30:00,32.188,0,,,,
3713,08/01/2020,0:00:00,32.086,0,,,,
3714,08/01/2020,24  0:30:00,32.086,0,,,,
3715,08/01/2020,24  1:00:00,32.086,0,,,,
3716,08/01/2020,24  1:30:00,31.983,0,,,,
3717,08/01/2020,24  2:00:00,31.983,0,,,,
3718,08/01/2020,24  2:30:00,31.983,0,,,,
3719,08/01/2020,24  3:00:00,31.778,0,,,,
3720,08/01/2020,24  3:30:00,31.37,0,,,,
3721,08/01/2020,24  4:00:00,31.268,0,,,,
3722,08/01/2020,24  4:30:00,31.166,0,,,,
3723,08/01/2020,24  5:00:00,31.166,0,,,,
3724,08/01/2020,24  5:30:00,31.166,0,,,,
3725,08/01/2020,24  6:00:00,31.166,0,,,,
3726,08/01/2020,24  6:30:00,31.166,0,,,,
3727,08/01/2020,24  7:00:00,31.268,10.8,,,,
3728,08/01/2020,24  7:30:00,31.268,21.5,,,,
3729,08/01/2020,24  8:00:00,30.558,64.6,,,,
3730,08/01/2020,24  8:30:00,30.659,215.3,,,,
3731,08/01/2020,24  9:00:00,30.659,75.3,,,,
3732,08/01/2020,24  9:30:00,30.76,882.6,,,,
3733,08/01/2020,24  10:00:00,30.76,86.1,,,,
3734,08/01/2020,24  10:30:00,30.862,656.6,,,,
3735,08/01/2020,24  11:00:00,30.963,1636.1,,,,
3736,08/01/2020,24  11:30:00,31.064,3444.5,,,,
3737,08/01/2020,24  12:00:00,31.166,290.6,,,,
3738,08/01/2020,24  12:30:00,31.37,2066.7,,,,
3739,08/01/2020,24  13:00:00,31.778,419.8,,,,
3740,08/01/2020,24  13:30:00,32.086,3100,,,,
3741,08/01/2020,24  14:00:00,32.086,4305.6,,,,
3742,08/01/2020,24  14:30:00,31.983,882.6,,,,
3743,08/01/2020,24  15:00:00,31.983,301.4,,,,
3744,08/01/2020,24  15:30:00,31.983,3444.5,,,,
3745,08/01/2020,24  16:00:00,31.983,3100,,,,
3746,08/01/2020,24  16:30:00,31.88,204.5,,,,
3747,08/01/2020,24  17:00:00,31.88,2411.1,,,,
3748,08/01/2020,24  17:30:00,31.88,1130.2,,,,
3749,08/01/2020,24  18:00:00,31.88,1011.8,,,,
3750,08/01/2020,24  18:30:00,31.88,75.3,,,,
3751,08/01/2020,24  19:00:00,31.88,10.8,,,,
3752,08/01/2020,24  19:30:00,31.983,0,,,,
3753,08/01/2020,24  20:00:00,32.394,0,,,,
3754,08/01/2020,24  20:30:00,32.497,0,,,,
3755,08/01/2020,24  21:00:00,32.911,0,,,,
3756,08/01/2020,24  21:30:00,32.807,0,,,,
3757,08/01/2020,24  22:00:00,32.704,0,,,,
3758,08/01/2020,24  22:30:00,32.807,0,,,,
3759,08/01/2020,24  23:00:00,32.6,0,,,,
3760,08/01/2020,24  23:30:00,32.394,0,,,,
3761,08/02/2020,0:00:00,32.291,0,,,,
3762,08/02/2020,24  0:30:00,31.472,0,,,,
3763,08/02/2020,24  1:00:00,31.37,0,,,,
3764,08/02/2020,24  1:30:00,31.37,0,,,,
3765,08/02/2020,24  2:00:00,31.37,0,,,,
3766,08/02/2020,24  2:30:00,31.064,0,,,,
3767,08/02/2020,24  3:00:00,30.963,0,,,,
3768,08/02/2020,24  3:30:00,30.963,0,,,,
3769,08/02/2020,24  4:00:00,30.963,0,,,,
3770,08/02/2020,24  4:30:00,31.064,0,,,,
3771,08/02/2020,24  5:00:00,31.064,0,,,,
3772,08/02/2020,24  5:30:00,31.064,0,,,,
3773,08/02/2020,24  6:00:00,31.268,0,,,,
3774,08/02/2020,24  6:30:00,31.268,86.1,,,,
3775,08/02/2020,24  7:00:00,31.37,10.8,,,,
3776,08/02/2020,24  7:30:00,31.064,32.3,,,,
3777,08/02/2020,24  8:00:00,30.862,495.1,,,,
3778,08/02/2020,24  8:30:00,30.862,96.9,,,,
3779,08/02/2020,24  9:00:00,31.064,86.1,,,,
3780,08/02/2020,24  9:30:00,31.166,139.9,,,,
3781,08/02/2020,24  10:00:00,31.268,559.7,,,,
3782,08/02/2020,24  10:30:00,31.676,193.8,,,,
3783,08/02/2020,24  11:00:00,31.778,236.8,,,,
3784,08/02/2020,24  11:30:00,31.778,355.2,,,,
3785,08/02/2020,24  12:00:00,31.778,1141,,,,
3786,08/02/2020,24  12:30:00,31.778,387.5,,,,
3787,08/02/2020,24  13:00:00,32.086,3272.2,,,,
3788,08/02/2020,24  13:30:00,31.88,312.2,,,,
3789,08/02/2020,24  14:00:00,31.983,484.4,,,,
3790,08/02/2020,24  14:30:00,31.88,269.1,,,,
3791,08/02/2020,24  15:00:00,31.778,430.6,,,,
3792,08/02/2020,24  15:30:00,31.983,1808.3,,,,
3793,08/02/2020,24  16:00:00,32.291,2411.1,,,,
3794,08/02/2020,24  16:30:00,31.983,150.7,,,,
3795,08/02/2020,24  17:00:00,32.291,1550,,,,
3796,08/02/2020,24  17:30:00,32.394,742.7,,,,
3797,08/02/2020,24  18:00:00,32.291,538.2,,,,
3798,08/02/2020,24  18:30:00,31.983,21.5,,,,
3799,08/02/2020,24  19:00:00,31.88,43.1,,,,
3800,08/02/2020,24  19:30:00,31.676,0,,,,
3801,08/02/2020,24  20:00:00,31.472,0,,,,
3802,08/02/2020,24  20:30:00,31.472,0,,,,
3803,08/02/2020,24  21:00:00,31.574,0,,,,
3804,08/02/2020,24  21:30:00,31.676,0,,,,
3805,08/02/2020,24  22:00:00,31.574,0,,,,
3806,08/02/2020,24  22:30:00,31.472,0,,,,
3807,08/02/2020,24  23:00:00,31.472,0,,,,
3808,08/02/2020,24  23:30:00,31.676,0,,,,
3809,08/03/2020,0:00:00,31.676,0,,,,
3810,08/03/2020,24  0:30:00,31.472,0,,,,
3811,08/03/2020,24  1:00:00,31.472,0,,,,
3812,08/03/2020,24  1:30:00,31.574,0,,,,
3813,08/03/2020,24  2:00:00,31.574,0,,,,
3814,08/03/2020,24  2:30:00,31.472,0,,,,
