"Plot Title: 20248478"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 20248478, SEN S/N: 20248478)","Intensity, Lux (LGR S/N: 20248478, SEN S/N: 20248478)","End Of File (LGR S/N: 20248478)"
11879,03/24/24 05:50:00 PM,18.806,0.0,
11880,03/24/24 05:55:00 PM,18.806,0.0,
11881,03/24/24 06:00:00 PM,18.806,0.0,
11882,03/24/24 06:05:00 PM,18.806,0.0,
11883,03/24/24 06:10:00 PM,18.806,0.0,
11884,03/24/24 06:15:00 PM,18.806,0.0,
11885,03/24/24 06:20:00 PM,18.806,0.0,
11886,03/24/24 06:25:00 PM,18.806,0.0,
11887,03/24/24 06:30:00 PM,18.806,0.0,
11888,03/24/24 06:35:00 PM,18.806,0.0,
11889,03/24/24 06:40:00 PM,18.806,0.0,
11890,03/24/24 06:45:00 PM,18.806,0.0,
11891,03/24/24 06:50:00 PM,18.806,0.0,
11892,03/24/24 06:55:00 PM,18.806,0.0,
11893,03/24/24 07:00:00 PM,18.806,0.0,
11894,03/24/24 07:05:00 PM,18.806,0.0,
11895,03/24/24 07:10:00 PM,18.806,0.0,
11896,03/24/24 07:15:00 PM,18.806,0.0,
11897,03/24/24 07:20:00 PM,18.806,0.0,
11898,03/24/24 07:25:00 PM,18.806,0.0,
11899,03/24/24 07:30:00 PM,18.806,0.0,
11900,03/24/24 07:35:00 PM,18.806,0.0,
11901,03/24/24 07:40:00 PM,18.806,0.0,
11902,03/24/24 07:45:00 PM,18.806,0.0,
11903,03/24/24 07:50:00 PM,18.806,0.0,
11904,03/24/24 07:55:00 PM,18.806,0.0,
11905,03/24/24 08:00:00 PM,18.806,0.0,
11906,03/24/24 08:05:00 PM,18.806,0.0,
11907,03/24/24 08:10:00 PM,18.806,0.0,
11908,03/24/24 08:15:00 PM,18.806,0.0,
11909,03/24/24 08:20:00 PM,18.806,0.0,
11910,03/24/24 08:25:00 PM,18.806,0.0,
11911,03/24/24 08:30:00 PM,18.806,0.0,
11912,03/24/24 08:35:00 PM,18.806,0.0,
11913,03/24/24 08:40:00 PM,18.806,0.0,
11914,03/24/24 08:45:00 PM,18.806,0.0,
11915,03/24/24 08:50:00 PM,18.806,0.0,
11916,03/24/24 08:55:00 PM,18.806,0.0,
11917,03/24/24 09:00:00 PM,18.806,0.0,
11918,03/24/24 09:05:00 PM,18.806,0.0,
11919,03/24/24 09:10:00 PM,18.806,0.0,
11920,03/24/24 09:15:00 PM,18.806,0.0,
11921,03/24/24 09:20:00 PM,18.806,0.0,
11922,03/24/24 09:25:00 PM,18.806,0.0,
11923,03/24/24 09:30:00 PM,18.806,0.0,
11924,03/24/24 09:35:00 PM,18.806,0.0,
11925,03/24/24 09:40:00 PM,18.806,0.0,
11926,03/24/24 09:45:00 PM,18.806,0.0,
11927,03/24/24 09:50:00 PM,18.806,0.0,
11928,03/24/24 09:55:00 PM,18.806,0.0,
11929,03/24/24 10:00:00 PM,18.806,0.0,
11930,03/24/24 10:05:00 PM,18.806,0.0,
11931,03/24/24 10:10:00 PM,18.806,0.0,
11932,03/24/24 10:15:00 PM,18.806,0.0,
11933,03/24/24 10:20:00 PM,18.806,0.0,
11934,03/24/24 10:25:00 PM,18.806,0.0,
11935,03/24/24 10:30:00 PM,18.806,0.0,
11936,03/24/24 10:35:00 PM,18.806,0.0,
11937,03/24/24 10:40:00 PM,18.806,0.0,
11938,03/24/24 10:45:00 PM,18.806,0.0,
11939,03/24/24 10:50:00 PM,18.806,0.0,
11940,03/24/24 10:55:00 PM,18.806,0.0,
11941,03/24/24 11:00:00 PM,18.806,0.0,
11942,03/24/24 11:05:00 PM,18.806,0.0,
11943,03/24/24 11:10:00 PM,18.806,0.0,
11944,03/24/24 11:15:00 PM,18.806,0.0,
11945,03/24/24 11:20:00 PM,18.806,0.0,
11946,03/24/24 11:25:00 PM,18.806,0.0,
11947,03/24/24 11:30:00 PM,18.806,0.0,
11948,03/24/24 11:35:00 PM,18.806,0.0,
11949,03/24/24 11:40:00 PM,18.806,0.0,
11950,03/24/24 11:45:00 PM,18.806,0.0,
11951,03/24/24 11:50:00 PM,18.806,0.0,
11952,03/24/24 11:55:00 PM,18.806,0.0,
11953,03/25/24 12:00:00 AM,18.806,0.0,
11954,03/25/24 12:05:00 AM,18.806,0.0,
11955,03/25/24 12:10:00 AM,18.806,0.0,
11956,03/25/24 12:15:00 AM,18.806,0.0,
11957,03/25/24 12:20:00 AM,18.806,0.0,
11958,03/25/24 12:25:00 AM,18.806,0.0,
11959,03/25/24 12:30:00 AM,18.806,0.0,
11960,03/25/24 12:35:00 AM,18.806,0.0,
11961,03/25/24 12:40:00 AM,18.806,0.0,
11962,03/25/24 12:45:00 AM,18.806,0.0,
11963,03/25/24 12:50:00 AM,18.806,0.0,
11964,03/25/24 12:55:00 AM,18.806,0.0,
11965,03/25/24 01:00:00 AM,18.806,0.0,
11966,03/25/24 01:05:00 AM,18.806,0.0,
11967,03/25/24 01:10:00 AM,18.806,0.0,
11968,03/25/24 01:15:00 AM,18.806,0.0,
11969,03/25/24 01:20:00 AM,18.806,0.0,
11970,03/25/24 01:25:00 AM,18.806,0.0,
11971,03/25/24 01:30:00 AM,18.806,0.0,
11972,03/25/24 01:35:00 AM,18.806,0.0,
11973,03/25/24 01:40:00 AM,18.806,0.0,
11974,03/25/24 01:45:00 AM,18.806,0.0,
11975,03/25/24 01:50:00 AM,18.806,0.0,
11976,03/25/24 01:55:00 AM,18.806,0.0,
11977,03/25/24 02:00:00 AM,18.806,0.0,
11978,03/25/24 02:05:00 AM,18.806,0.0,
11979,03/25/24 02:10:00 AM,18.806,0.0,
11980,03/25/24 02:15:00 AM,18.806,0.0,
11981,03/25/24 02:20:00 AM,18.806,0.0,
11982,03/25/24 02:25:00 AM,18.806,0.0,
11983,03/25/24 02:30:00 AM,18.806,0.0,
11984,03/25/24 02:35:00 AM,18.806,0.0,
11985,03/25/24 02:40:00 AM,18.806,0.0,
11986,03/25/24 02:45:00 AM,18.806,0.0,
11987,03/25/24 02:50:00 AM,18.806,0.0,
11988,03/25/24 02:55:00 AM,18.711,0.0,
11989,03/25/24 03:00:00 AM,18.711,0.0,
11990,03/25/24 03:05:00 AM,18.711,0.0,
11991,03/25/24 03:10:00 AM,18.711,0.0,
11992,03/25/24 03:15:00 AM,18.711,0.0,
11993,03/25/24 03:20:00 AM,18.711,0.0,
11994,03/25/24 03:25:00 AM,18.711,0.0,
11995,03/25/24 03:30:00 AM,18.711,0.0,
11996,03/25/24 03:35:00 AM,18.711,0.0,
11997,03/25/24 03:40:00 AM,18.711,0.0,
11998,03/25/24 03:45:00 AM,18.711,0.0,
11999,03/25/24 03:50:00 AM,18.711,0.0,
12000,03/25/24 03:55:00 AM,18.711,0.0,
12001,03/25/24 04:00:00 AM,18.711,0.0,
12002,03/25/24 04:05:00 AM,18.711,0.0,
12003,03/25/24 04:10:00 AM,18.711,0.0,
12004,03/25/24 04:15:00 AM,18.711,0.0,
12005,03/25/24 04:20:00 AM,18.711,0.0,
12006,03/25/24 04:25:00 AM,18.711,0.0,
12007,03/25/24 04:30:00 AM,18.711,0.0,
12008,03/25/24 04:35:00 AM,18.711,0.0,
12009,03/25/24 04:40:00 AM,18.711,0.0,
12010,03/25/24 04:45:00 AM,18.711,0.0,
12011,03/25/24 04:50:00 AM,18.711,0.0,
12012,03/25/24 04:55:00 AM,18.711,0.0,
12013,03/25/24 05:00:00 AM,18.711,0.0,
12014,03/25/24 05:05:00 AM,18.711,0.0,
12015,03/25/24 05:10:00 AM,18.711,0.0,
12016,03/25/24 05:15:00 AM,18.711,0.0,
12017,03/25/24 05:20:00 AM,18.711,0.0,
12018,03/25/24 05:25:00 AM,18.711,0.0,
12019,03/25/24 05:30:00 AM,18.711,0.0,
12020,03/25/24 05:35:00 AM,18.711,0.0,
12021,03/25/24 05:40:00 AM,18.711,0.0,
12022,03/25/24 05:45:00 AM,18.711,0.0,
12023,03/25/24 05:50:00 AM,18.711,0.0,
12024,03/25/24 05:55:00 AM,18.711,0.0,
12025,03/25/24 06:00:00 AM,18.711,0.0,
12026,03/25/24 06:05:00 AM,18.711,0.0,
12027,03/25/24 06:10:00 AM,18.711,0.0,
12028,03/25/24 06:15:00 AM,18.711,0.0,
12029,03/25/24 06:20:00 AM,18.711,0.0,
12030,03/25/24 06:25:00 AM,18.711,0.0,
12031,03/25/24 06:30:00 AM,18.711,10.8,
12032,03/25/24 06:35:00 AM,18.711,0.0,
12033,03/25/24 06:40:00 AM,18.711,0.0,
12034,03/25/24 06:45:00 AM,18.711,0.0,
12035,03/25/24 06:50:00 AM,18.711,0.0,
12036,03/25/24 06:55:00 AM,18.711,0.0,
12037,03/25/24 07:00:00 AM,18.711,10.8,
12038,03/25/24 07:05:00 AM,18.711,10.8,
12039,03/25/24 07:10:00 AM,18.711,0.0,
12040,03/25/24 07:15:00 AM,18.711,10.8,
12041,03/25/24 07:20:00 AM,18.711,10.8,
12042,03/25/24 07:25:00 AM,18.711,0.0,
12043,03/25/24 07:30:00 AM,18.711,0.0,
12044,03/25/24 07:35:00 AM,18.711,32.3,
12045,03/25/24 07:40:00 AM,18.711,10.8,
12046,03/25/24 07:45:00 AM,18.711,32.3,
12047,03/25/24 07:50:00 AM,18.711,21.5,
12048,03/25/24 07:55:00 AM,18.711,21.5,
12049,03/25/24 08:00:00 AM,18.711,32.3,
12050,03/25/24 08:05:00 AM,18.711,0.0,
12051,03/25/24 08:10:00 AM,18.711,64.6,
12052,03/25/24 08:15:00 AM,18.711,64.6,
12053,03/25/24 08:20:00 AM,18.711,118.4,
12054,03/25/24 08:25:00 AM,18.711,139.9,
12055,03/25/24 08:30:00 AM,18.711,43.1,
12056,03/25/24 08:35:00 AM,18.711,75.3,
12057,03/25/24 08:40:00 AM,18.711,96.9,
12058,03/25/24 08:45:00 AM,18.711,43.1,
12059,03/25/24 08:50:00 AM,18.711,86.1,
12060,03/25/24 08:55:00 AM,18.711,172.2,
12061,03/25/24 09:00:00 AM,18.711,139.9,
12062,03/25/24 09:05:00 AM,18.711,75.3,
12063,03/25/24 09:10:00 AM,18.711,96.9,
12064,03/25/24 09:15:00 AM,18.711,53.8,
12065,03/25/24 09:20:00 AM,18.711,118.4,
12066,03/25/24 09:25:00 AM,18.711,129.2,
12067,03/25/24 09:30:00 AM,18.711,129.2,
12068,03/25/24 09:35:00 AM,18.711,172.2,
12069,03/25/24 09:40:00 AM,18.711,118.4,
12070,03/25/24 09:45:00 AM,18.711,172.2,
12071,03/25/24 09:50:00 AM,18.711,96.9,
12072,03/25/24 09:55:00 AM,18.711,75.3,
12073,03/25/24 10:00:00 AM,18.711,183.0,
12074,03/25/24 10:05:00 AM,18.711,204.5,
12075,03/25/24 10:10:00 AM,18.711,193.8,
12076,03/25/24 10:15:00 AM,18.711,172.2,
12077,03/25/24 10:20:00 AM,18.711,64.6,
12078,03/25/24 10:25:00 AM,18.711,96.9,
12079,03/25/24 10:30:00 AM,18.711,172.2,
12080,03/25/24 10:35:00 AM,18.711,193.8,
12081,03/25/24 10:40:00 AM,18.711,193.8,
12082,03/25/24 10:45:00 AM,18.711,236.8,
12083,03/25/24 10:50:00 AM,18.711,215.3,
12084,03/25/24 10:55:00 AM,18.711,279.9,
12085,03/25/24 11:00:00 AM,18.711,301.4,
12086,03/25/24 11:05:00 AM,18.711,355.2,
12087,03/25/24 11:10:00 AM,18.711,215.3,
12088,03/25/24 11:15:00 AM,18.711,290.6,
12089,03/25/24 11:20:00 AM,18.711,344.4,
12090,03/25/24 11:25:00 AM,18.711,376.7,
12091,03/25/24 11:30:00 AM,18.711,204.5,
12092,03/25/24 11:35:00 AM,18.711,193.8,
12093,03/25/24 11:40:00 AM,18.711,215.3,
12094,03/25/24 11:45:00 AM,18.711,290.6,
12095,03/25/24 11:50:00 AM,18.711,322.9,
12096,03/25/24 11:55:00 AM,18.711,215.3,
12097,03/25/24 12:00:00 PM,18.711,344.4,
12098,03/25/24 12:05:00 PM,18.711,215.3,
12099,03/25/24 12:10:00 PM,18.711,161.5,
12100,03/25/24 12:15:00 PM,18.711,226.0,
12101,03/25/24 12:20:00 PM,18.711,183.0,
12102,03/25/24 12:25:00 PM,18.711,193.8,
12103,03/25/24 12:30:00 PM,18.711,258.3,
12104,03/25/24 12:35:00 PM,18.711,226.0,
12105,03/25/24 12:40:00 PM,18.711,129.2,
12106,03/25/24 12:45:00 PM,18.711,279.9,
12107,03/25/24 12:50:00 PM,18.711,183.0,
12108,03/25/24 12:55:00 PM,18.711,226.0,
12109,03/25/24 01:00:00 PM,18.711,236.8,
12110,03/25/24 01:05:00 PM,18.711,204.5,
12111,03/25/24 01:10:00 PM,18.711,183.0,
12112,03/25/24 01:15:00 PM,18.711,172.2,
12113,03/25/24 01:20:00 PM,18.711,236.8,
12114,03/25/24 01:25:00 PM,18.711,172.2,
12115,03/25/24 01:30:00 PM,18.711,193.8,
12116,03/25/24 01:35:00 PM,18.711,204.5,
12117,03/25/24 01:40:00 PM,18.711,150.7,
12118,03/25/24 01:45:00 PM,18.711,215.3,
12119,03/25/24 01:50:00 PM,18.711,139.9,
12120,03/25/24 01:55:00 PM,18.711,161.5,
12121,03/25/24 02:00:00 PM,18.711,118.4,
12122,03/25/24 02:05:00 PM,18.711,161.5,
12123,03/25/24 02:10:00 PM,18.711,129.2,
12124,03/25/24 02:15:00 PM,18.711,129.2,
12125,03/25/24 02:20:00 PM,18.711,118.4,
12126,03/25/24 02:25:00 PM,18.711,118.4,
12127,03/25/24 02:30:00 PM,18.711,118.4,
12128,03/25/24 02:35:00 PM,18.711,139.9,
12129,03/25/24 02:40:00 PM,18.711,129.2,
12130,03/25/24 02:45:00 PM,18.711,96.9,
12131,03/25/24 02:50:00 PM,18.711,172.2,
12132,03/25/24 02:55:00 PM,18.711,129.2,
12133,03/25/24 03:00:00 PM,18.711,161.5,
12134,03/25/24 03:05:00 PM,18.711,64.6,
12135,03/25/24 03:10:00 PM,18.711,96.9,
12136,03/25/24 03:15:00 PM,18.711,107.6,
12137,03/25/24 03:20:00 PM,18.711,118.4,
12138,03/25/24 03:25:00 PM,18.711,129.2,
12139,03/25/24 03:30:00 PM,18.711,53.8,
12140,03/25/24 03:35:00 PM,18.711,75.3,
12141,03/25/24 03:40:00 PM,18.711,86.1,
12142,03/25/24 03:45:00 PM,18.711,64.6,
12143,03/25/24 03:50:00 PM,18.711,53.8,
12144,03/25/24 03:55:00 PM,18.711,53.8,
12145,03/25/24 04:00:00 PM,18.711,43.1,
12146,03/25/24 04:05:00 PM,18.711,32.3,
12147,03/25/24 04:10:00 PM,18.711,32.3,
12148,03/25/24 04:15:00 PM,18.711,32.3,
12149,03/25/24 04:20:00 PM,18.711,21.5,
12150,03/25/24 04:25:00 PM,18.711,32.3,
12151,03/25/24 04:30:00 PM,18.711,32.3,
12152,03/25/24 04:35:00 PM,18.711,21.5,
12153,03/25/24 04:40:00 PM,18.711,21.5,
12154,03/25/24 04:45:00 PM,18.711,21.5,
12155,03/25/24 04:50:00 PM,18.711,21.5,
12156,03/25/24 04:55:00 PM,18.711,10.8,
12157,03/25/24 05:00:00 PM,18.711,10.8,
12158,03/25/24 05:05:00 PM,18.711,10.8,
12159,03/25/24 05:10:00 PM,18.711,0.0,
12160,03/25/24 05:15:00 PM,18.711,0.0,
12161,03/25/24 05:20:00 PM,18.711,0.0,
12162,03/25/24 05:25:00 PM,18.711,0.0,
12163,03/25/24 05:30:00 PM,18.711,0.0,
12164,03/25/24 05:35:00 PM,18.711,0.0,
12165,03/25/24 05:40:00 PM,18.711,0.0,
12166,03/25/24 05:45:00 PM,18.711,0.0,
12167,03/25/24 05:50:00 PM,18.711,0.0,
12168,03/25/24 05:55:00 PM,18.711,0.0,
12169,03/25/24 06:00:00 PM,18.806,0.0,
12170,03/25/24 06:05:00 PM,18.711,0.0,
12171,03/25/24 06:10:00 PM,18.711,0.0,
12172,03/25/24 06:15:00 PM,18.711,0.0,
12173,03/25/24 06:20:00 PM,18.806,0.0,
12174,03/25/24 06:25:00 PM,18.806,0.0,
12175,03/25/24 06:30:00 PM,18.711,0.0,
12176,03/25/24 06:35:00 PM,18.806,0.0,
12177,03/25/24 06:40:00 PM,18.806,0.0,
12178,03/25/24 06:45:00 PM,18.806,0.0,
12179,03/25/24 06:50:00 PM,18.806,0.0,
12180,03/25/24 06:55:00 PM,18.806,0.0,
12181,03/25/24 07:00:00 PM,18.806,0.0,
12182,03/25/24 07:05:00 PM,18.806,0.0,
12183,03/25/24 07:10:00 PM,18.806,0.0,
12184,03/25/24 07:15:00 PM,18.806,0.0,
12185,03/25/24 07:20:00 PM,18.806,0.0,
12186,03/25/24 07:25:00 PM,18.806,0.0,
12187,03/25/24 07:30:00 PM,18.806,0.0,
12188,03/25/24 07:35:00 PM,18.806,0.0,
12189,03/25/24 07:40:00 PM,18.806,0.0,
12190,03/25/24 07:45:00 PM,18.806,0.0,
12191,03/25/24 07:50:00 PM,18.806,0.0,
12192,03/25/24 07:55:00 PM,18.806,0.0,
12193,03/25/24 08:00:00 PM,18.806,0.0,
12194,03/25/24 08:05:00 PM,18.806,0.0,
12195,03/25/24 08:10:00 PM,18.806,0.0,
12196,03/25/24 08:15:00 PM,18.806,0.0,
12197,03/25/24 08:20:00 PM,18.806,0.0,
12198,03/25/24 08:25:00 PM,18.806,0.0,
12199,03/25/24 08:30:00 PM,18.806,0.0,
12200,03/25/24 08:35:00 PM,18.806,0.0,
12201,03/25/24 08:40:00 PM,18.806,0.0,
12202,03/25/24 08:45:00 PM,18.806,0.0,
12203,03/25/24 08:50:00 PM,18.806,0.0,
12204,03/25/24 08:55:00 PM,18.806,0.0,
12205,03/25/24 09:00:00 PM,18.806,0.0,
12206,03/25/24 09:05:00 PM,18.806,0.0,
12207,03/25/24 09:10:00 PM,18.806,0.0,
12208,03/25/24 09:15:00 PM,18.806,0.0,
12209,03/25/24 09:20:00 PM,18.806,0.0,
12210,03/25/24 09:25:00 PM,18.806,0.0,
12211,03/25/24 09:30:00 PM,18.806,0.0,
12212,03/25/24 09:35:00 PM,18.806,0.0,
12213,03/25/24 09:40:00 PM,18.806,0.0,
12214,03/25/24 09:45:00 PM,18.806,0.0,
12215,03/25/24 09:50:00 PM,18.806,0.0,
12216,03/25/24 09:55:00 PM,18.806,0.0,
12217,03/25/24 10:00:00 PM,18.806,0.0,
12218,03/25/24 10:05:00 PM,18.806,0.0,
12219,03/25/24 10:10:00 PM,18.806,0.0,
12220,03/25/24 10:15:00 PM,18.806,0.0,
12221,03/25/24 10:20:00 PM,18.806,0.0,
12222,03/25/24 10:25:00 PM,18.806,0.0,
12223,03/25/24 10:30:00 PM,18.806,0.0,
12224,03/25/24 10:35:00 PM,18.806,0.0,
12225,03/25/24 10:40:00 PM,18.806,0.0,
12226,03/25/24 10:45:00 PM,18.806,0.0,
12227,03/25/24 10:50:00 PM,18.806,0.0,
12228,03/25/24 10:55:00 PM,18.806,0.0,
12229,03/25/24 11:00:00 PM,18.806,0.0,
12230,03/25/24 11:05:00 PM,18.806,0.0,
12231,03/25/24 11:10:00 PM,18.806,0.0,
12232,03/25/24 11:15:00 PM,18.806,0.0,
12233,03/25/24 11:20:00 PM,18.806,0.0,
12234,03/25/24 11:25:00 PM,18.806,0.0,
12235,03/25/24 11:30:00 PM,18.806,0.0,
12236,03/25/24 11:35:00 PM,18.806,0.0,
12237,03/25/24 11:40:00 PM,18.806,0.0,
12238,03/25/24 11:45:00 PM,18.806,0.0,
12239,03/25/24 11:50:00 PM,18.806,0.0,
12240,03/25/24 11:55:00 PM,18.806,0.0,
12241,03/26/24 12:00:00 AM,18.806,0.0,
12242,03/26/24 12:05:00 AM,18.806,0.0,
12243,03/26/24 12:10:00 AM,18.806,0.0,
12244,03/26/24 12:15:00 AM,18.806,0.0,
12245,03/26/24 12:20:00 AM,18.806,0.0,
12246,03/26/24 12:25:00 AM,18.806,0.0,
12247,03/26/24 12:30:00 AM,18.806,0.0,
12248,03/26/24 12:35:00 AM,18.806,0.0,
12249,03/26/24 12:40:00 AM,18.806,0.0,
12250,03/26/24 12:45:00 AM,18.806,0.0,
12251,03/26/24 12:50:00 AM,18.806,0.0,
12252,03/26/24 12:55:00 AM,18.806,0.0,
12253,03/26/24 01:00:00 AM,18.806,0.0,
12254,03/26/24 01:05:00 AM,18.806,0.0,
12255,03/26/24 01:10:00 AM,18.806,0.0,
12256,03/26/24 01:15:00 AM,18.806,0.0,
12257,03/26/24 01:20:00 AM,18.806,0.0,
12258,03/26/24 01:25:00 AM,18.806,0.0,
12259,03/26/24 01:30:00 AM,18.806,0.0,
12260,03/26/24 01:35:00 AM,18.806,0.0,
12261,03/26/24 01:40:00 AM,18.806,0.0,
12262,03/26/24 01:45:00 AM,18.806,0.0,
12263,03/26/24 01:50:00 AM,18.806,0.0,
12264,03/26/24 01:55:00 AM,18.806,0.0,
12265,03/26/24 02:00:00 AM,18.806,0.0,
12266,03/26/24 02:05:00 AM,18.806,0.0,
12267,03/26/24 02:10:00 AM,18.806,0.0,
12268,03/26/24 02:15:00 AM,18.806,0.0,
12269,03/26/24 02:20:00 AM,18.806,0.0,
12270,03/26/24 02:25:00 AM,18.806,0.0,
12271,03/26/24 02:30:00 AM,18.806,0.0,
12272,03/26/24 02:35:00 AM,18.901,0.0,
12273,03/26/24 02:40:00 AM,18.806,0.0,
12274,03/26/24 02:45:00 AM,18.806,0.0,
12275,03/26/24 02:50:00 AM,18.806,0.0,
12276,03/26/24 02:55:00 AM,18.806,0.0,
12277,03/26/24 03:00:00 AM,18.806,0.0,
12278,03/26/24 03:05:00 AM,18.806,0.0,
12279,03/26/24 03:10:00 AM,18.806,0.0,
12280,03/26/24 03:15:00 AM,18.806,0.0,
12281,03/26/24 03:20:00 AM,18.806,0.0,
12282,03/26/24 03:25:00 AM,18.806,0.0,
12283,03/26/24 03:30:00 AM,18.806,0.0,
12284,03/26/24 03:35:00 AM,18.806,0.0,
12285,03/26/24 03:40:00 AM,18.806,0.0,
12286,03/26/24 03:45:00 AM,18.806,0.0,
12287,03/26/24 03:50:00 AM,18.806,0.0,
12288,03/26/24 03:55:00 AM,18.901,0.0,
12289,03/26/24 04:00:00 AM,18.806,0.0,
12290,03/26/24 04:05:00 AM,18.806,0.0,
12291,03/26/24 04:10:00 AM,18.901,0.0,
12292,03/26/24 04:15:00 AM,18.806,0.0,
12293,03/26/24 04:20:00 AM,18.806,0.0,
12294,03/26/24 04:25:00 AM,18.806,0.0,
12295,03/26/24 04:30:00 AM,18.806,0.0,
12296,03/26/24 04:35:00 AM,18.806,0.0,
12297,03/26/24 04:40:00 AM,18.901,0.0,
12298,03/26/24 04:45:00 AM,18.806,0.0,
12299,03/26/24 04:50:00 AM,18.901,0.0,
12300,03/26/24 04:55:00 AM,18.901,0.0,
12301,03/26/24 05:00:00 AM,18.806,0.0,
12302,03/26/24 05:05:00 AM,18.901,0.0,
12303,03/26/24 05:10:00 AM,18.901,0.0,
12304,03/26/24 05:15:00 AM,18.901,0.0,
12305,03/26/24 05:20:00 AM,18.901,0.0,
12306,03/26/24 05:25:00 AM,18.806,0.0,
12307,03/26/24 05:30:00 AM,18.806,0.0,
12308,03/26/24 05:35:00 AM,18.806,0.0,
12309,03/26/24 05:40:00 AM,18.806,0.0,
12310,03/26/24 05:45:00 AM,18.806,0.0,
12311,03/26/24 05:50:00 AM,18.806,0.0,
12312,03/26/24 05:55:00 AM,18.806,0.0,
12313,03/26/24 06:00:00 AM,18.806,0.0,
12314,03/26/24 06:05:00 AM,18.806,0.0,
12315,03/26/24 06:10:00 AM,18.901,10.8,
12316,03/26/24 06:15:00 AM,18.806,10.8,
12317,03/26/24 06:20:00 AM,18.806,0.0,
12318,03/26/24 06:25:00 AM,18.806,0.0,
12319,03/26/24 06:30:00 AM,18.806,10.8,
12320,03/26/24 06:35:00 AM,18.806,10.8,
12321,03/26/24 06:40:00 AM,18.806,21.5,
12322,03/26/24 06:45:00 AM,18.806,21.5,
12323,03/26/24 06:50:00 AM,18.806,21.5,
12324,03/26/24 06:55:00 AM,18.806,21.5,
12325,03/26/24 07:00:00 AM,18.806,21.5,
12326,03/26/24 07:05:00 AM,18.806,21.5,
12327,03/26/24 07:10:00 AM,18.806,32.3,
12328,03/26/24 07:15:00 AM,18.806,64.6,
12329,03/26/24 07:20:00 AM,18.806,75.3,
12330,03/26/24 07:25:00 AM,18.806,86.1,
12331,03/26/24 07:30:00 AM,18.806,53.8,
12332,03/26/24 07:35:00 AM,18.806,53.8,
12333,03/26/24 07:40:00 AM,18.806,53.8,
12334,03/26/24 07:45:00 AM,18.806,43.1,
12335,03/26/24 07:50:00 AM,18.806,75.3,
12336,03/26/24 07:55:00 AM,18.806,75.3,
12337,03/26/24 08:00:00 AM,18.806,86.1,
12338,03/26/24 08:05:00 AM,18.806,86.1,
12339,03/26/24 08:10:00 AM,18.806,43.1,
12340,03/26/24 08:15:00 AM,18.806,86.1,
12341,03/26/24 08:20:00 AM,18.901,96.9,
12342,03/26/24 08:25:00 AM,18.901,86.1,
12343,03/26/24 08:30:00 AM,18.901,96.9,
12344,03/26/24 08:35:00 AM,18.901,96.9,
12345,03/26/24 08:40:00 AM,18.901,118.4,
12346,03/26/24 08:45:00 AM,18.901,183.0,
12347,03/26/24 08:50:00 AM,18.901,161.5,
12348,03/26/24 08:55:00 AM,18.901,183.0,
12349,03/26/24 09:00:00 AM,18.901,129.2,
12350,03/26/24 09:05:00 AM,18.901,139.9,
12351,03/26/24 09:10:00 AM,18.901,193.8,
12352,03/26/24 09:15:00 AM,18.901,204.5,
12353,03/26/24 09:20:00 AM,18.901,193.8,
12354,03/26/24 09:25:00 AM,18.901,150.7,
12355,03/26/24 09:30:00 AM,18.901,226.0,
12356,03/26/24 09:35:00 AM,18.901,118.4,
12357,03/26/24 09:40:00 AM,18.901,139.9,
12358,03/26/24 09:45:00 AM,18.901,107.6,
12359,03/26/24 09:50:00 AM,18.901,107.6,
12360,03/26/24 09:55:00 AM,18.901,183.0,
12361,03/26/24 10:00:00 AM,18.901,150.7,
12362,03/26/24 10:05:00 AM,18.901,247.6,
12363,03/26/24 10:10:00 AM,18.901,236.8,
12364,03/26/24 10:15:00 AM,18.901,139.9,
12365,03/26/24 10:20:00 AM,18.901,118.4,
12366,03/26/24 10:25:00 AM,18.901,172.2,
12367,03/26/24 10:30:00 AM,18.901,172.2,
12368,03/26/24 10:35:00 AM,18.901,150.7,
12369,03/26/24 10:40:00 AM,18.901,247.6,
12370,03/26/24 10:45:00 AM,18.901,215.3,
12371,03/26/24 10:50:00 AM,18.901,172.2,
12372,03/26/24 10:55:00 AM,18.901,172.2,
12373,03/26/24 11:00:00 AM,18.901,139.9,
12374,03/26/24 11:05:00 AM,18.901,279.9,
12375,03/26/24 11:10:00 AM,18.901,183.0,
12376,03/26/24 11:15:00 AM,18.901,279.9,
12377,03/26/24 11:20:00 AM,18.901,387.5,
12378,03/26/24 11:25:00 AM,18.901,301.4,
12379,03/26/24 11:30:00 AM,18.901,290.6,
12380,03/26/24 11:35:00 AM,18.901,236.8,
12381,03/26/24 11:40:00 AM,18.901,236.8,
12382,03/26/24 11:45:00 AM,18.901,258.3,
12383,03/26/24 11:50:00 AM,18.901,290.6,
12384,03/26/24 11:55:00 AM,18.901,269.1,
12385,03/26/24 12:00:00 PM,18.901,279.9,
12386,03/26/24 12:05:00 PM,18.901,215.3,
12387,03/26/24 12:10:00 PM,18.901,322.9,
12388,03/26/24 12:15:00 PM,18.901,215.3,
12389,03/26/24 12:20:00 PM,18.901,226.0,
12390,03/26/24 12:25:00 PM,18.901,226.0,
12391,03/26/24 12:30:00 PM,18.901,226.0,
12392,03/26/24 12:35:00 PM,18.901,279.9,
